BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,APPDATE,CITY,STATE,DIVISION,REGION
1,23400,499999,100000,DebtCon,Other,,2,2,74.524984,,59,49.999999,22459,wilkes-barre/scranton,Illinois,East North Central,Midwest
0,49800,290750,855909,HomeImp,Other,3.2,0,15,362.560831,0,0,22.061089,22057,dallas/fort worth,Massachusetts,New England,Northeast
0,100,99999.98,20000,DebtCon,ProfExe,3.2,0,5,,0,6,,20515,,Louisiana,West South Central,South
0,37000,513544.54,855909,DebtCon,Other,26.6,2,3,942.759683,5,0,30.000001,22313,wilkes-barre/scranton,Illinois,East North Central,Midwest
0,100,90500,20000,DebtCon,Other,40.2,0,4,273.63934,1,0,86.893508,22280,wilkes-barre/scranton,Connecticut,New England,Northeast
0,19300,,118500,DebtCon,Office,12.9,0,15,731.178402,17,64,,21249,coeur d'alene,Missouri,West North Central,Midwest
0,100,684726.34,855909,DebtCon,Office,7.2,1,0,243.114919,1,0,,22468,dallas/fort worth,Arizona,Mountain,West
0,1000,15999.98,20000,DebtCon,ProfExe,22.7,4,0,491.352133,1,0,22.059548,22513,new york-city,Colorado,Mountain,West
0,1000,228000,855909,HomeImp,,40.6,4,4,1100.232177,17,0,50.000001,21928,new york-city,Massachusetts,New England,Northeast
0,1000,39500,855909,HomeImp,Mgr,25.1,0,0,700.940602,0,0,155.138634,22737,new york-city,Ohio,East North Central,Midwest
0,18500,,20000,DebtCon,Mgr,41,0,3,1033.967408,1,68,196.781861,22781,o'fallon,Florida,South Atlantic,South
0,100,,49500,,Other,4,,3,,0,0,41.648289,22812,springfield,Massachusetts,New England,Northeast
0,48900,,20000,,Other,38.1,0,0,381.194555,2,66,,21756,boise,New York,Middle Atlantic,Northeast
1,10500,273250,294000,HomeImp,Other,11.6,2,1,618.792696,1,4,78.659151,21228,raleigh (research triangle),Tennessee,East South Central,South
0,1000,200000,119500,HomeImp,Sales,3.2,10,0,550.658391,1,0,199.660177,21688,new york-city,Georgia,South Atlantic,South
0,9300,219500,20000,HomeImp,Other,3.3,0,3,775.040716,3,0,118.517122,21047,mc.henry-on/the (lake)  shores,Ohio,East North Central,Midwest
0,1000,16000,20000,DebtCon,Mgr,35.8,0,0,,3,13,149.934785,21521,coeur d'alene,Massachusetts,New England,Northeast
1,39400,89250,855909,DebtCon,Office,16.4,,0,912.532617,0,25,30,22630,raleigh (research triangle),Missouri,West North Central,Midwest
0,81800,64500,20000,DebtCon,Other,35,0,1,817.96411,0,0,50.000001,21298,mc.henry-on/the (lake)  shores,Arizona,Mountain,West
0,1000,,20000,HomeImp,Office,28.7,3,0,102.630696,1,52,81.99114,21029,coeur d'alene,Oregon,Pacific,West
0,8200,85000,100000,DebtCon,Other,12.1,0,0,115.212818,0,34,45,21259,o'fallon,Georgia,South Atlantic,South
0,100,,20000,DebtCon,,27.7,1,3,823.678366,1,12,173.214798,22224,springfield,Colorado,Mountain,West
0,71700,262000,20000,DebtCon,Other,5.4,0,0,3.437429,17,0,50,22433,boise,Missouri,West North Central,Midwest
0,89300,135500,855909,DebtCon,Other,41,3,0,687.952347,3,0,30.000001,22985,mc.henry-on/the (lake)  shores,Alabama,East South Central,South
0,13200,107750,20000,DebtCon,ProfExe,14.3,1,1,1043.901835,,55,50.000001,20664,port  saint  lucie,New York,Middle Atlantic,Northeast
0,1000,269750,20000,DebtCon,ProfExe,4.4,1,3,861.609971,2,0,,22293,springfield,Arizona,Mountain,West
0,79000,684726.34,855909,DebtCon,Other,21,0,0,1069.302745,0,6,,20666,raleigh (research triangle),Tennessee,East South Central,South
0,42300,513544.54,855909,,Mgr,21,,4,373.913063,0,67,39.999999,21813,st. petersburg,New York,Middle Atlantic,Northeast
0,25100,226000,855909,DebtCon,Self,32,0,,629.579584,2,8,154.586762,22303,springfield,Connecticut,New England,Northeast
0,75400,287750,20000,HomeImp,Office,12.1,2,1,1098.261856,1,0,,22133,st. petersburg,New York,Middle Atlantic,Northeast
0,63200,285250,20000,DebtCon,Other,10.5,2,1,1073.038783,1,0,143.867817,20897,springfield,Illinois,East North Central,Midwest
0,100,27250,301500,DebtCon,ProfExe,27.1,1,4,992.924399,0,13,30,21122,dallas/fort worth,Illinois,East North Central,Midwest
1,100,75250,855909,DebtCon,Mgr,31.8,1,0,802.950387,3,9,35.617358,22685,new york-city,Arizona,Mountain,West
1,100,127250,,DebtCon,,19.9,0,4,58.783334,0,,,21177,winston-salem,Oregon,Pacific,West
0,1000,513545.4,855909,HomeImp,Mgr,7.5,3,0,,2,46,,20281,o'fallon,Minnesota,West North Central,Midwest
0,1000,12000.02,20000,DebtCon,ProfExe,31.7,3,5,,17,16,72.045636,21841,wilkes-barre/scranton,Connecticut,New England,Northeast
1,2500,187250,,DebtCon,Other,7.2,2,2,209.820395,,39,182.846187,22810,coeur d'alene,Illinois,East North Central,Midwest
1,100,15999.98,20000,,Other,34.3,2,2,48.8575,1,0,62.999855,22051,st. petersburg,Oregon,Pacific,West
1,1000,100000,20000,DebtCon,Other,24.5,0,1,42.110616,2,17,,21996,springfield,Tennessee,East South Central,South
0,100,158750,855909,DebtCon,ProfExe,31.2,3,,189.074767,5,20,,22003,st. petersburg,Texas,West South Central,South
0,100,30400.04,38000,HomeImp,ProfExe,,3,1,1108.903479,17,33,171.964823,21547,boise,Georgia,South Atlantic,South
0,100,513545.4,855909,HomeImp,Mgr,38.8,2,1,339.445819,3,0,64.835334,20445,new york-city,New York,Middle Atlantic,Northeast
1,1000,35000,20000,DebtCon,Other,21.9,10,4,279.128344,3,42,40.000001,22224,o'fallon,Missouri,West North Central,Midwest
0,100,291500,855909,,Other,4.7,,0,450.173794,5,28,34.044861,22776,coeur d'alene,Louisiana,West South Central,South
0,29500,95500,20000,HomeImp,Self,3.5,,,1049.11854,3,0,40,22036,springfield,California,Pacific,West
0,1000,122750,20000,HomeImp,ProfExe,4,4,0,1131.127673,,51,,22092,springfield,Oregon,Pacific,West
0,72500,245750,855909,HomeImp,Office,27.2,1,0,350.365208,0,51,29.999999,21746,st. petersburg,Arizona,Mountain,West
0,67400,243000,188000,DebtCon,Mgr,4.7,,1,275.042005,0,0,156.681961,20342,port  saint  lucie,Maryland,South Atlantic,South
0,25300,51400,,DebtCon,Office,,0,5,297.61349,,43,40.000001,22054,springfield,California,Pacific,West
0,1000,513544.54,855909,DebtCon,Sales,36.7,0,0,131.688832,,55,,20136,port  saint  lucie,Colorado,Mountain,West
0,100,268000,855909,HomeImp,Other,19.2,0,15,102.843414,1,63,,22556,coeur d'alene,Wisconsin,East North Central,Midwest
,10200,35500,100000,HomeImp,,,4,4,565.156196,2,0,50.000001,21181,raleigh (research triangle),Louisiana,West South Central,South
0,1000,160750,855909,DebtCon,Other,21.4,0,3,1005.9078,0,0,201.860038,21788,new york-city,California,Pacific,West
1,100,4279545.86,855909,DebtCon,Other,,,1,449.475871,0,2,158.800738,22992,springfield,Colorado,Mountain,West
0,100,74250,20000,,Other,11.6,0,0,919.019786,1,0,54.033144,22546,dallas/fort worth,Louisiana,West South Central,South
0,1000,221199.72,276500,DebtCon,Mgr,8.6,0,3,775.3467,1,0,40.000001,21240,raleigh (research triangle),Connecticut,New England,Northeast
0,1000,,855909,DebtCon,Other,13.8,1,4,927.48691,1,34,140.259736,20173,o'fallon,Connecticut,New England,Northeast
0,1000,495000,99000,DebtCon,Other,3.8,0,1,252.924437,0,0,197.039168,22032,boise,Pennsylvania,Middle Atlantic,Northeast
0,20700,73600,0,DebtCon,Mgr,,0,2,294.561917,2,23,40,21419,new york-city,Missouri,West North Central,Midwest
0,100,513545.4,855909,DebtCon,Other,1.6,,5,151.632981,5,58,80.641001,20454,o'fallon,New York,Middle Atlantic,Northeast
2,37300,77400,100000,DebtCon,Other,,3,0,10.301961,1,16,,21291,boise,Arizona,Mountain,West
0,100,,855909,HomeImp,,29.7,2,0,893.141161,0,0,187.399551,22487,coeur d'alene,Texas,West South Central,South
0,100,99999.98,20000,DebtCon,Mgr,31.7,0,4,965.211291,5,0,39.999999,21802,o'fallon,Massachusetts,New England,Northeast
1,32400,,100000,HomeImp,ProfExe,39,4,,422.289976,0,20,,21260,boise,Minnesota,West North Central,Midwest
0,61000,126500,20000,HomeImp,Other,8.5,0,5,157.07245,,12,,21068,new york-city,Wisconsin,East North Central,Midwest
1,1000,684726.34,855909,,Mgr,7.8,1,0,946.945607,0,21,154.497274,21901,springfield,Louisiana,West South Central,South
0,100,3750,855909,DebtCon,ProfExe,16.1,1,5,,1,20,189.758885,22193,winston-salem,Maryland,South Atlantic,South
0,100,,855909,DebtCon,Mgr,3.6,0,2,,0,0,137.080402,21856,new york-city,Massachusetts,New England,Northeast
0,1000,71750,189500,DebtCon,Office,32.3,0,4,1024.338972,,6,69.469508,21443,mc.henry-on/the (lake)  shores,Tennessee,East South Central,South
0,100,,20000,DebtCon,Office,7.3,0,2,128.02948,1,0,,22433,springfield,California,Pacific,West
0,100,730000,146000,DebtCon,Other,17.2,1,15,1161.110773,17,0,157.85385,22131,,Massachusetts,New England,Northeast
0,100,284250,132500,DebtCon,,15.6,4,3,,,,40.000001,22172,dallas/fort worth,California,Pacific,West
0,86500,4279545,,DebtCon,ProfExe,25.4,,,343.546708,2,28,49.999999,20545,springfield,Illinois,East North Central,Midwest
1,76900,684727.2,,DebtCon,Other,33,1,1,635.5405,2,54,49.999999,20371,winston-salem,Colorado,Mountain,West
0,100,264750,89000,DebtCon,,16.4,1,0,737.00884,5,13,50,22794,boise,Massachusetts,New England,Northeast
0,79000,189600.24,237000,DebtCon,Other,,1,0,631.610078,5,0,108.8763,20399,coeur d'alene,Louisiana,West South Central,South
1,100,117899.8,196500,HomeImp,Other,,0,0,1018.768381,0,0,50.000001,20634,wilkes-barre/scranton,California,Pacific,West
0,100,163000,,HomeImp,Other,39.5,2,2,328.595174,2,0,,21031,boise,Tennessee,East South Central,South
0,100,194250,20000,DebtCon,ProfExe,16.3,2,3,1046.95875,0,68,,21959,springfield,Connecticut,New England,Northeast
0,1000,269750,95500,DebtCon,Self,31.1,3,0,,1,0,30,22140,raleigh (research triangle),Florida,South Atlantic,South
0,54400,,46500,HomeImp,ProfExe,29.3,1,1,1015.544653,1,0,,22703,springfield,Georgia,South Atlantic,South
0,100,155250,855909,DebtCon,Self,10.9,2,0,818.332628,17,0,85.836377,21757,springfield,Minnesota,West North Central,Midwest
0,100,177750,341500,DebtCon,ProfExe,11.2,10,2,952.349678,1,33,50.000001,22798,port  saint  lucie,Minnesota,West North Central,Midwest
0,100,40250,242000,DebtCon,ProfExe,34.5,1,15,150.145635,5,0,40,21882,winston-salem,Tennessee,East South Central,South
1,69300,132500,94500,DebtCon,Sales,10.5,0,3,1132.817437,0,0,156.074835,22770,new york-city,Florida,South Atlantic,South
0,1000,0,289000,DebtCon,Other,,1,1,151.275864,3,0,109.452076,20590,springfield,California,Pacific,West
0,42200,0,239000,,ProfExe,30.4,4,0,1098.910164,1,0,57.1867,20206,dallas/fort worth,Wisconsin,East North Central,Midwest
0,19200,174750,855909,DebtCon,Other,21.9,0,,591.145291,0,48,99.686646,22086,port  saint  lucie,Maryland,South Atlantic,South
1,1000,143699.76,239500,DebtCon,Other,10.1,1,0,720.392134,,12,83.800419,20689,st. petersburg,Massachusetts,New England,Northeast
1,40900,20250,855909,HomeImp,ProfExe,11.4,,1,861.244694,2,0,30,22881,st. petersburg,Georgia,South Atlantic,South
0,61500,86500,855909,DebtCon,Mgr,21,3,5,310.424672,1,0,82.048992,21350,o'fallon,Illinois,East North Central,Midwest
1,13100,,855909,DebtCon,Office,38.3,4,2,738.477722,1,57,50,22059,st. petersburg,Massachusetts,New England,Northeast
0,100,29000,20000,HomeImp,Office,,2,,,2,0,50.000001,22667,springfield,Maryland,South Atlantic,South
0,1000,157250,385500,DebtCon,Other,2.5,2,0,938.74278,0,0,151.647713,20095,boise,Minnesota,West North Central,Midwest
0,29100,0,287000,,Other,17.4,0,1,712.568948,0,0,,21448,dallas/fort worth,Minnesota,West North Central,Midwest
0,56900,16000,20000,HomeImp,Other,0.9,0,,313.061046,1,0,50,20757,new york-city,Alabama,East South Central,South
0,1000,231500,855909,DebtCon,Other,7.1,2,0,1074.944008,1,36,133.805163,21307,wilkes-barre/scranton,Alabama,East South Central,South
0,22700,27750,245000,DebtCon,Other,25.8,0,2,364.470534,3,0,,22827,winston-salem,Maryland,South Atlantic,South
0,74200,684726.34,855909,HomeImp,Self,28.9,0,1,169.036337,2,0,,20790,o'fallon,Tennessee,East South Central,South
1,63000,231000,855909,HomeImp,Mgr,3.3,1,4,,5,,113.622166,20327,coeur d'alene,Florida,South Atlantic,South
1,100,513545.4,855909,DebtCon,Mgr,38.6,10,1,635.334582,0,0,,20573,dallas/fort worth,Maryland,South Atlantic,South
0,1000,69750,855909,,,4.2,2,0,306.936169,5,0,39.999999,21686,springfield,Florida,South Atlantic,South
0,11500,12750,74000,DebtCon,Other,26.3,3,0,126.584555,,0,200.850612,22957,springfield,Ohio,East North Central,Midwest
0,54500,175000,346000,,Office,24,2,5,235.423976,1,45,,21377,coeur d'alene,Alabama,East South Central,South
0,1000,15999.98,20000,DebtCon,Office,31.5,10,5,1003.825971,0,40,65.352452,20319,mc.henry-on/the (lake)  shores,Florida,South Atlantic,South
1,100,4279545.86,855909,DebtCon,Mgr,23.5,10,0,20.346191,0,0,75.999145,21083,raleigh (research triangle),Alabama,East South Central,South
0,100,99999.98,20000,HomeImp,,3,4,0,877.313673,1,0,,21176,springfield,Wisconsin,East North Central,Midwest
0,100,4279545,855909,HomeImp,,8.5,0,3,412.372686,,0,201.4653,22496,wilkes-barre/scranton,California,Pacific,West
0,74500,85250,20000,HomeImp,Other,0.4,,1,754.384269,0,0,,20242,springfield,Connecticut,New England,Northeast
1,100,202750,855909,HomeImp,Office,12.5,0,4,120.275968,0,,50.000001,22247,,Arizona,Mountain,West
1,41000,208800,348000,HomeImp,ProfExe,24.9,1,5,,0,0,183.102021,22761,springfield,Massachusetts,New England,Northeast
1,100,23750,855909,,Self,35.1,3,0,334.014293,0,28,137.711471,22467,,Ohio,East North Central,Midwest
1,100,272500,855909,DebtCon,Other,32.8,1,0,9.745292,1,0,106.053164,21837,new york-city,Maryland,South Atlantic,South
0,100,,152000,HomeImp,Other,,4,0,516.101778,2,59,30.000001,22417,springfield,Missouri,West North Central,Midwest
1,33700,1147500.23,229500,HomeImp,Other,7.4,1,2,627.093254,1,0,149.122205,21132,dallas/fort worth,California,Pacific,West
0,100,253250,339000,DebtCon,Self,35.9,3,1,486.017891,2,6,7.380816,20158,springfield,Connecticut,New England,Northeast
0,,71300,100000,HomeImp,Other,1.2,,1,427.736285,1,53,30,20988,winston-salem,Tennessee,East South Central,South
0,100,33750,322500,HomeImp,Other,11.4,,2,,5,0,75.645585,20378,dallas/fort worth,Texas,West South Central,South
0,86000,4279545,855909,,Mgr,28.4,1,0,403.58514,0,4,69.939149,22305,st. petersburg,Connecticut,New England,Northeast
0,1000,154499.74,257500,DebtCon,Other,37.9,1,4,193.897907,2,0,49.999999,20854,winston-salem,Oregon,Pacific,West
0,1000,3250,855909,DebtCon,Other,26.5,0,4,335.303284,0,0,15.299797,22035,springfield,Minnesota,West North Central,Midwest
1,1000,99250,,DebtCon,,3.4,,15,286.283997,1,0,45.109894,21298,,Florida,South Atlantic,South
0,1000,96750,855909,DebtCon,Office,14.3,0,4,329.659561,5,0,29.999999,20561,coeur d'alene,Missouri,West North Central,Midwest
0,1000,271250,20000,DebtCon,ProfExe,32.4,1,0,799.705338,5,38,40.000001,21094,springfield,Pennsylvania,Middle Atlantic,Northeast
0,100,84250,20000,DebtCon,Other,7,0,,377.209565,3,15,40.000001,21424,dallas/fort worth,Illinois,East North Central,Midwest
0,1000,99999.98,20000,DebtCon,,25.4,4,4,340.058932,1,0,,22623,coeur d'alene,Louisiana,West South Central,South
0,38900,210000,292500,DebtCon,Other,18.1,1,0,,1,0,9.793976,21988,springfield,Louisiana,West South Central,South
0,100,1782500,356500,HomeImp,ProfExe,16.3,0,0,322.283512,1,0,40,20433,port  saint  lucie,California,Pacific,West
0,100,4279544.14,855909,DebtCon,Office,31.3,3,3,367.40204,0,31,,21038,springfield,Connecticut,New England,Northeast
0,7700,175500,138000,,ProfExe,14.7,1,15,33.903899,,0,,20668,o'fallon,New York,Middle Atlantic,Northeast
1,1000,291999.64,365000,DebtCon,Office,,4,0,749.63721,17,0,12.425613,21719,port  saint  lucie,Alabama,East South Central,South
0,56000,53999.93,67500,HomeImp,Other,24.6,0,3,1112.766117,5,57,29.999999,20550,o'fallon,New York,Middle Atlantic,Northeast
0,100,227100.38,378500,DebtCon,Mgr,40.4,2,0,1026.668343,1,0,39.999999,20736,dallas/fort worth,Alabama,East South Central,South
0,3300,0,20000,DebtCon,Other,26.3,0,3,1085.281372,0,32,0.653089,21087,,Arizona,Mountain,West
1,16000,85000,100000,DebtCon,Other,34.3,0,0,220.880492,2,24,25,22895,new york-city,Louisiana,West South Central,South
0,1000,241500,20000,DebtCon,ProfExe,33.5,1,5,212.485897,2,0,,21189,new york-city,Missouri,West North Central,Midwest
0,100,284000,855909,HomeImp,,1.3,0,0,590.957694,17,0,99.821557,20925,st. petersburg,Massachusetts,New England,Northeast
1,1000,0,20000,DebtCon,Self,21.3,0,2,539.18916,1,62,,22780,o'fallon,Missouri,West North Central,Midwest
0,100,205200.26,256500,DebtCon,Office,20.6,1,4,,3,26,30,21139,port  saint  lucie,Minnesota,West North Central,Midwest
0,1000,0,20000,DebtCon,ProfExe,,0,0,45.260711,0,0,104.2386,22038,springfield,Louisiana,West South Central,South
0,1000,1354999.73,271000,,ProfExe,8,,0,1101.645114,0,16,69.144007,20976,st. petersburg,Massachusetts,New England,Northeast
1,10900,24500,0,DebtCon,ProfExe,,3,4,162.683963,2,42,,22040,new york-city,California,Pacific,West
0,80400,256750,20000,DebtCon,Office,34.1,4,2,703.248595,,50,190.411993,20454,springfield,Wisconsin,East North Central,Midwest
0,100,513545.4,855909,DebtCon,Other,38.5,3,1,160.219799,0,57,40.000001,22963,coeur d'alene,Pennsylvania,Middle Atlantic,Northeast
0,1000,16000,20000,DebtCon,Mgr,6.1,,,,1,22,30,20418,coeur d'alene,Louisiana,West South Central,South
0,1000,81000,196500,DebtCon,Office,11.4,4,5,940.45597,0,0,,20157,winston-salem,Georgia,South Atlantic,South
0,1000,40500,344000,DebtCon,,,0,0,,3,0,40.000001,21356,mc.henry-on/the (lake)  shores,California,Pacific,West
0,18700,4279545,855909,DebtCon,Other,28.6,0,,1143.194004,,59,29.999999,21217,dallas/fort worth,Alabama,East South Central,South
1,100,,20000,DebtCon,Self,,3,4,701.715888,,50,4.159679,22620,wilkes-barre/scranton,Massachusetts,New England,Northeast
0,1000,7750,386000,DebtCon,Mgr,10.4,0,1,631.910468,0,0,40.000001,22662,st. petersburg,Texas,West South Central,South
0,100,5500,90500,HomeImp,ProfExe,34.6,4,2,1029.208727,3,8,183.180889,21782,st. petersburg,Massachusetts,New England,Northeast
0,9800,291199.64,364000,DebtCon,Other,13.3,2,0,,3,0,50,20739,raleigh (research triangle),New York,Middle Atlantic,Northeast
0,24800,18500,20000,HomeImp,Office,11.5,,1,742.47812,5,61,86.884309,22746,o'fallon,Pennsylvania,Middle Atlantic,Northeast
1,19200,85000,100000,DebtCon,Other,6.6,0,0,269.640228,2,43,25,22820,new york-city,Minnesota,West North Central,Midwest
0,1000,19500,20000,DebtCon,Other,7.3,,0,18.343626,3,46,30,22351,wilkes-barre/scranton,Missouri,West North Central,Midwest
1,100,102000,20000,DebtCon,Other,23.9,1,15,149.054421,5,0,169.836282,21068,,Louisiana,West South Central,South
1,80800,246750,332500,DebtCon,ProfExe,30.7,0,5,,5,69,40,20817,springfield,Georgia,South Atlantic,South
0,51500,293750,20000,DebtCon,Other,,10,0,189.245721,3,67,,20658,wilkes-barre/scranton,Alabama,East South Central,South
0,1000,50750,321500,DebtCon,Self,3.7,2,15,516.132463,0,61,131.592991,20369,boise,Illinois,East North Central,Midwest
0,1000,99999.98,20000,HomeImp,Other,1.9,3,0,292.883867,2,36,112.683062,21629,o'fallon,Minnesota,West North Central,Midwest
0,100,156000,195000,HomeImp,ProfExe,40,2,0,544.716625,,0,50,20453,winston-salem,Illinois,East North Central,Midwest
0,1000,684727.2,855909,DebtCon,ProfExe,32.9,3,0,1163.6085,1,0,50.000001,21964,springfield,Illinois,East North Central,Midwest
0,1000,,82000,DebtCon,Other,19.7,3,3,543.815005,3,60,,21801,dallas/fort worth,Wisconsin,East North Central,Midwest
0,100,0,855909,,Other,12,1,4,805.845876,0,67,,20230,boise,Texas,West South Central,South
1,87400,200250,315500,DebtCon,Other,17.9,0,0,651.452771,,0,,20262,new york-city,Georgia,South Atlantic,South
1,100,166500,855909,DebtCon,Other,22.8,0,4,863.169004,1,,49.999999,20508,raleigh (research triangle),Wisconsin,East North Central,Midwest
1,12900,499999,100000,DebtCon,ProfExe,,1,,20.43162,1,10,30,20180,port  saint  lucie,Tennessee,East South Central,South
0,1000,71750,131000,HomeImp,Other,,4,15,165.65847,0,59,29.999999,21484,o'fallon,Connecticut,New England,Northeast
0,1000,513545.4,855909,HomeImp,ProfExe,35.1,4,1,242.091795,5,0,85.34878,22142,springfield,Illinois,East North Central,Midwest
